te_ev,pressure_torr,radius_m,lambda_m,n_ar0,k_iz,nu_ion,nu_wall,dnu,rel_dnu,p_lambda_torr_cm,ne_sub_lo,ne_sub_hi,alpha_sub_hi,n_ar_star,f_star,ne_star,alpha_star,C_wall,C_Te,C_Ar,dlnk_dlnTe,ne_ref,nu_RR,nu_3b,class
0.7,10.0,0.01,0.004154068068337296,3.2388026309538096e+23,5.373863966283572e-24,1.7404884752387109,516.5441392455813,-514.8036507703425,0.9966305135553745,4.154068068337296,46.83183516268661,234.15917581343302,7.229806891458354e-22,5.579594360130885e+24,-16.22733675342151,nan,nan,nan,nan,nan,nan,234.15917581343302,8.261357477851618e-17,2.7294879513393425e-33,extinction
0.7,10.0,0.02,0.008284653061723664,3.2388026309538096e+23,5.373863966283572e-24,1.7404884752387109,129.86915158273794,-128.12866310749922,0.986598137786941,8.284653061723663,188.16398399317163,940.8199199658582,2.9048386924670117e-21,2.797704936224846e+24,-7.638084054541283,nan,nan,nan,nan,nan,nan,940.8199199658582,3.3193017758631097e-16,4.406277331560864e-32,extinction
0.7,10.0,0.05,0.020314161161742474,3.2388026309538096e+23,5.373863966283572e-24,1.7404884752387109,21.600155037141775,-19.859666561903065,0.919422408207445,20.314161161742476,1213.978071528895,6069.8903576444745,1.8741155449342478e-20,1.140978186652648e+24,-2.52283950787281,nan,nan,nan,nan,nan,nan,6069.8903576444745,2.1415148017013524e-15,1.8340894495458788e-30,extinction
0.7,10.0,0.1,0.038122848105260086,3.2388026309538096e+23,5.373863966283572e-24,1.7404884752387109,6.133155530628041,-4.392667055389331,0.716216478361428,38.12284810526009,5488.5106041548415,27442.553020774205,8.473055060070926e-20,6.079822447079062e+23,-0.877182137921318,nan,nan,nan,nan,nan,nan,27442.553020774205,9.681992594223448e-15,3.748934424112175e-29,extinction
0.7,10.0,0.2,0.06271313410453205,3.2388026309538096e+23,5.373863966283572e-24,1.7404884752387109,2.2664056539996067,-0.5259171787608958,0.2320490058047601,62.71313410453205,45842.19852036251,229210.99260181253,7.07702872694997e-19,3.6958788771520804e+23,-0.14112506944075953,nan,nan,nan,nan,nan,nan,229210.99260181253,8.086780888080602e-14,2.615349319600943e-27,extinction
0.7,20.0,0.005,0.002078509543367318,6.477605261907619e+23,5.373863966283572e-24,3.4809769504774217,1031.6220449484772,-1028.1410679979997,0.9966257245397937,4.1570190867346355,46.89862211412582,234.49311057062909,3.6200586650377667e-22,1.115126694494013e+25,-16.215107271998455,nan,nan,nan,nan,nan,nan,234.49311057062909,8.273139012330857e-17,2.737278556325443e-33,extinction
0.7,20.0,0.01,0.004154068068337296,6.477605261907619e+23,5.373863966283572e-24,3.4809769504774217,258.27206962279064,-254.79109267231323,0.9865220542214982,8.308136136674593,189.2468018498025,946.2340092490125,1.4607775111173597e-21,5.579594360130885e+24,-7.613668376710756,nan,nan,nan,nan,nan,nan,946.2340092490125,3.3384031955831634e-16,4.457136416865581e-32,extinction
0.7,20.0,0.02,0.008284653061723664,6.477605261907619e+23,5.373863966283572e-24,3.4809769504774217,64.93457579136897,-61.45359884089155,0.9463925511477645,16.569306123447326,784.631011649836,3923.15505824918,6.056489859485251e-21,2.797704936224846e+24,-3.3190420272706413,nan,nan,nan,nan,nan,nan,3923.15505824918,1.3841262579033627e-15,7.661781576333914e-31,extinction
0.7,20.0,0.05,0.020314161161742474,6.477605261907619e+23,5.373863966283572e-24,3.4809769504774217,10.800077518570887,-7.319100568093466,0.67768963282978,40.62832232348495,6588.022528103096,32940.11264051548,5.0852300053268137e-20,1.140978186652648e+24,-0.7614197539364049,nan,nan,nan,nan,nan,nan,32940.11264051548,1.1621583691463688e-14,5.40143283053565e-29,extinction
0.7,20.0,0.1,0.038122848105260086,6.477605261907619e+23,5.373863966283572e-24,3.4809769504774217,3.0665777653140207,0.414399185163401,0.11904680526728724,76.24569621052018,nan,nan,nan,6.079822447079062e+23,0.061408931039340975,1.4083189957933405e+21,0.0023163817826126506,7.642138147294574,167.3044246058996,15.284276294589148,22.89235805232437,1.4083189957933405e+21,496.8682788825545,98732.6728813831,volume-growth (steady state OUT OF SUPPORT)
0.7,20.0,0.2,0.06271313410453205,6.477605261907619e+23,5.373863966283572e-24,3.4809769504774217,1.1332028269998033,2.3477741234776186,0.6744583939734555,125.4262682090641,nan,nan,nan,3.6958788771520804e+23,0.42943746527962023,9.848485059464448e+21,0.02664720729985978,0.6643138767001484,14.543397247847311,1.3286277534002968,22.89235805232437,9.848485059464448e+21,3474.638796830317,4828338.179797571,volume-growth (steady state OUT OF SUPPORT)
0.7,50.0,0.005,0.002078509543367318,1.619401315476905e+24,5.373863966283572e-24,8.702442376193556,412.64881797939086,-403.9463756031973,0.978910778373711,10.392547716836589,298.42079506252094,1492.103975312605,9.213923448451616e-22,1.115126694494013e+25,-5.88604290879938,nan,nan,nan,nan,nan,nan,1492.103975312605,5.264284131236578e-16,1.108299136337939e-31,extinction
0.7,50.0,0.01,0.004154068068337296,1.619401315476905e+24,5.373863966283572e-24,8.702442376193556,103.30882784911624,-94.60638547292268,0.9157628388843635,20.77034034168648,1274.1845908977396,6370.922954488698,3.934122378190421e-21,5.579594360130885e+24,-2.4454673506843014,nan,nan,nan,nan,nan,nan,6370.922954488698,2.247721952729147e-15,2.0205217326264783e-30,extinction
0.7,50.0,0.02,0.008284653061723664,1.619401315476905e+24,5.373863966283572e-24,8.702442376193556,25.973830316547584,-17.27138794035403,0.664953444673528,41.42326530861832,6979.520058632815,34897.60029316408,2.1549692444758156e-20,2.797704936224846e+24,-0.7276168109082564,nan,nan,nan,nan,nan,nan,34897.60029316408,1.231220387326239e-14,6.062474823404296e-29,extinction
0.7,50.0,0.05,0.020314161161742474,1.619401315476905e+24,5.373863966283572e-24,8.702442376193556,4.320031007428354,4.382411368765202,0.5035840720708187,101.57080580871236,nan,nan,nan,1.140978186652648e+24,0.29543209842543816,1.6938197308510636e+22,0.014845329653674782,1.1924362744090624,26.10524187394291,2.384872548818125,22.89235805232437,1.6938197308510636e+22,5975.95641981086,14282137.010833416,volume-growth (steady state OUT OF SUPPORT)
0.7,50.0,0.1,0.038122848105260086,1.619401315476905e+24,5.373863966283572e-24,8.702442376193556,1.226631106125608,7.475811270067948,0.859047488842766,190.61424052630042,nan,nan,nan,6.079822447079062e+23,0.6245635724157365,3.5808502453418968e+22,0.058897283210338644,0.3005590176610211,6.5799456304899575,0.6011180353220422,22.89235805232437,3.5808502453418968e+22,12633.57878189329,63830924.92143652,volume-growth (steady state OUT OF SUPPORT)
0.7,50.0,0.2,0.06271313410453205,1.619401315476905e+24,5.373863966283572e-24,8.702442376193556,0.4532811307999213,8.249161245393635,0.9479133430357529,313.56567052266024,nan,nan,nan,3.6958788771520804e+23,0.7717749861118481,4.424866851709007e+22,0.11972434700345647,0.14785722392865733,3.2369432868688683,0.29571444785731466,22.89235805232437,4.424866851709007e+22,15611.349299841051,97467366.91967818,volume-growth (steady state OUT OF SUPPORT)
0.8,0.5,0.005,0.002078509543367318,1.619401315476905e+22,9.426400837399843e-23,1.5265125916297904,47159.86491193038,-47158.338399338754,0.9999676311076277,0.10392547716836589,0.025561969030660357,0.1278098451533018,7.89241332162698e-24,2.8463648552663254e+24,-174.76649024939726,nan,nan,nan,nan,nan,nan,0.1278098451533018,4.0795342403084004e-20,4.458858350975393e-40,extinction
0.8,0.5,0.01,0.004154068068337296,1.619401315476905e+22,9.426400837399843e-23,1.5265125916297904,11806.72318275614,-11805.19667016451,0.9998707081915955,0.2077034034168648,0.10211265592447769,0.5105632796223885,3.1527903228362534e-23,1.4241934456178526e+24,-86.9456767143872,nan,nan,nan,nan,nan,nan,0.5105632796223885,1.629655664292054e-19,7.115316315584209e-39,extinction
0.8,0.5,0.02,0.008284653061723664,1.619401315476905e+22,9.426400837399843e-23,1.5265125916297904,2968.4377504625804,-2966.9112378709506,0.9994857521969622,0.4142326530861832,0.406301331268115,2.0315066563405755,1.254480058108578e-22,7.141151803821579e+23,-43.0974805662582,nan,nan,nan,nan,nan,nan,2.0315066563405755,6.484321261805166e-19,1.1265009384189207e-37,extinction
0.8,0.5,0.05,0.020314161161742474,1.619401315476905e+22,9.426400837399843e-23,1.5265125916297904,493.71782942038334,-492.19131682875354,0.996908127475522,1.0157080580871236,2.4491695494918897,12.24584774745945,7.561959861600528e-22,2.912350880979681e+23,-16.984120755898047,nan,nan,nan,nan,nan,nan,12.24584774745945,3.908725116397948e-18,4.0932924049318806e-36,extinction
0.8,0.5,0.1,0.038122848105260086,1.619401315476905e+22,9.426400837399843e-23,1.5265125916297904,140.1864121286409,-138.6598995370111,0.9891108377163615,1.9061424052630043,8.693645312930123,43.46822656465062,2.6842158363845383e-21,1.5518768427902662e+23,-8.58302817194666,nan,nan,nan,nan,nan,nan,43.46822656465062,1.3874527304471453e-17,5.157496032732226e-35,extinction
0.8,0.5,0.2,0.06271313410453205,1.619401315476905e+22,9.426400837399843e-23,1.5265125916297904,51.80355780570528,-50.27704521407549,0.9705326688689002,3.1356567052266024,23.976349058870696,119.8817452943535,7.402843516836898e-21,9.433743983700615e+22,-4.825451599637875,nan,nan,nan,nan,nan,nan,119.8817452943535,3.826478970611689e-17,3.922845216192312e-34,extinction
0.8,1.0,0.005,0.002078509543367318,3.23880263095381e+22,9.426400837399843e-23,3.0530251832595807,23579.93245596519,-23576.87943078193,0.9998705244305105,0.20785095433673179,0.10225780635985711,0.5112890317992856,1.5786359653805573e-23,2.8463648552663254e+24,-86.88324512469863,nan,nan,nan,nan,nan,nan,0.5112890317992856,1.6319721766484215e-19,7.135559160007785e-39,extinction
0.8,1.0,0.01,0.004154068068337296,3.23880263095381e+22,9.426400837399843e-23,3.0530251832595807,5903.36159137807,-5900.308566194811,0.9994828327663821,0.4154068068337296,0.4086091336334011,2.043045668167006,6.308027690978316e-23,1.4241934456178526e+24,-42.9728383571936,nan,nan,nan,nan,nan,nan,2.043045668167006,6.52115237899241e-19,1.139334392951559e-37,extinction
0.8,1.0,0.02,0.008284653061723664,3.23880263095381e+22,9.426400837399843e-23,3.0530251832595807,1484.2188752312902,-1481.1658500480307,0.9979430087878489,0.8284653061723664,1.6277177679490897,8.13858883974545,2.5128387762698216e-22,7.141151803821579e+23,-21.0487402831291,nan,nan,nan,nan,nan,nan,8.13858883974545,2.597738210206701e-18,1.8079785581618424e-36,extinction
0.8,1.0,0.05,0.020314161161742474,3.23880263095381e+22,9.426400837399843e-23,3.0530251832595807,246.85891471019167,-243.80588952693208,0.9876325099020881,2.031416116174247,9.888686348310195,49.44343174155098,1.526596010173987e-21,2.912350880979681e+23,-7.992060377949024,nan,nan,nan,nan,nan,nan,49.44343174155098,1.5781739857838928e-17,6.672863965526988e-35,extinction
0.8,1.0,0.1,0.038122848105260086,3.23880263095381e+22,9.426400837399843e-23,3.0530251832595807,70.09320606432046,-67.04018088106088,0.9564433508654463,3.8122848105260085,35.962313044469894,179.8115652223495,5.551791378204357e-21,1.5518768427902662e+23,-3.79151408597333,nan,nan,nan,nan,nan,nan,179.8115652223495,5.739365666613295e-17,8.825316747872583e-34,extinction
0.8,1.0,0.2,0.06271313410453205,3.23880263095381e+22,9.426400837399843e-23,3.0530251832595807,25.90177890285264,-22.84875371959306,0.8821306754756005,6.271313410453205,105.51647590893354,527.5823795446678,1.6289426669673218e-20,9.433743983700615e+22,-1.9127257998189373,nan,nan,nan,nan,nan,nan,527.5823795446678,1.6839785537290067e-16,7.597585973452601e-33,extinction
0.8,2.0,0.005,0.002078509543367318,6.47760526190762e+22,9.426400837399843e-23,6.106050366519161,11789.966227982595,-11783.860177616076,0.9994820977220421,0.41570190867346357,0.40919018641823973,2.045950932091199,3.158498934973196e-23,2.8463648552663254e+24,-42.941622562349316,nan,nan,nan,nan,nan,nan,2.045950932091199,6.530425626793987e-19,1.1425770229736696e-37,extinction
0.8,2.0,0.01,0.004154068068337296,6.47760526190762e+22,9.426400837399843e-23,6.106050366519161,2951.680795689035,-2945.5747453225163,0.9979313310655282,0.8308136136674592,1.636977622266123,8.184888111330617,1.2635669789054437e-22,1.4241934456178526e+24,-20.9864191785968,nan,nan,nan,nan,nan,nan,8.184888111330617,2.6125163725232638e-18,1.8286077344559412e-36,extinction
0.8,2.0,0.02,0.008284653061723664,6.47760526190762e+22,9.426400837399843e-23,6.106050366519161,742.1094376156451,-736.0033872491259,0.9917720351513954,1.6569306123447327,6.551382814727555,32.75691407363778,5.056948169760972e-22,7.141151803821579e+23,-10.02437014156455,nan,nan,nan,nan,nan,nan,32.75691407363778,1.0455607109918576e-17,2.928876244132048e-35,extinction
0.8,2.0,0.05,0.020314161161742474,6.47760526190762e+22,9.426400837399843e-23,6.106050366519161,123.42945735509583,-117.32340698857668,0.9505300396083524,4.062832232348494,41.09870371625568,205.4935185812784,3.1723686497185793e-21,2.912350880979681e+23,-3.496030188974512,nan,nan,nan,nan,nan,nan,205.4935185812784,6.5591022679689e-17,1.15263370632059e-33,extinction
0.8,2.0,0.1,0.038122848105260086,6.47760526190762e+22,9.426400837399843e-23,6.106050366519161,35.04660303216023,-28.940552665641064,0.825773403461785,7.624569621052017,166.61188189850293,833.0594094925148,1.2860607829739586e-20,1.5518768427902662e+23,-1.395757042986665,nan,nan,nan,nan,nan,nan,833.0594094925148,2.6590239438593164e-16,1.8942923562931754e-32,extinction
0.8,2.0,0.2,0.06271313410453205,6.47760526190762e+22,9.426400837399843e-23,6.106050366519161,12.95088945142632,-6.844839084907159,0.5285227019024022,12.54262682090641,704.4489845549956,3522.2449227749785,5.437572652794987e-20,9.433743983700615e+22,-0.45636289990946866,nan,nan,nan,nan,nan,nan,3522.2449227749785,1.1242575834418602e-15,3.386368082150556e-31,extinction
0.8,5.0,0.005,0.002078509543367318,1.6194013154769048e+23,9.426400837399843e-23,15.265125916297903,4715.986491193039,-4700.721365276741,0.996763110762763,1.0392547716836589,2.5644148887568243,12.822074443784121,7.917786851993566e-23,2.8463648552663254e+24,-16.57664902493973,nan,nan,nan,nan,nan,nan,12.822074443784121,4.0926496438877274e-18,4.48757424222349e-36,extinction
0.8,5.0,0.01,0.004154068068337296,1.6194013154769048e+23,9.426400837399843e-23,15.265125916297903,1180.6723182756143,-1165.4071923593165,0.9870708191595507,2.077034034168648,10.343680677488326,51.718403387441626,3.1936742852534264e-22,1.4241934456178526e+24,-7.794567671438722,nan,nan,nan,nan,nan,nan,51.718403387441626,1.650788303671609e-17,7.301049231446619e-35,extinction
0.8,5.0,0.02,0.008284653061723664,1.6194013154769048e+23,9.426400837399843e-23,15.265125916297903,296.8437750462581,-281.5786491299602,0.948575219696222,4.142326530861832,42.810773807815536,214.0538690390777,1.3218086646795147e-21,7.141151803821579e+23,-3.409748056625821,nan,nan,nan,nan,nan,nan,214.0538690390777,6.83233820499507e-17,1.2506656525268783e-33,extinction
0.8,5.0,0.05,0.020314161161742474,1.6194013154769048e+23,9.426400837399843e-23,15.265125916297903,49.37178294203834,-34.10665702574043,0.6908127475522018,10.157080580871238,353.43832870853703,1767.1916435426851,1.0912623243252442e-20,2.912350880979681e+23,-0.798412075589805,nan,nan,nan,nan,nan,nan,1767.1916435426851,5.640660005785962e-16,8.524371276168466e-32,extinction
0.8,5.0,0.1,0.038122848105260086,1.6194013154769048e+23,9.426400837399843e-23,15.265125916297903,14.018641212864091,1.2464847034338113,0.08165571055676615,19.061424052630045,nan,nan,nan,1.5518768427902662e+23,0.041697182805333854,2.1011183834659766e+20,0.0013539208302690935,11.491217784047526,219.1947834573913,22.982435568095053,20.074982963222965,2.1011183834659766e+20,67.06513397312767,1205.0251293599863,volume-growth (steady state OUT OF SUPPORT)
0.8,5.0,0.2,0.06271313410453205,1.6194013154769048e+23,9.426400837399843e-23,15.265125916297903,5.180355780570529,10.084770135727375,0.6606411366027652,31.356567052266026,nan,nan,nan,9.433743983700615e+22,0.41745484003621247,2.1035522777685888e+21,0.02229817007333518,0.6977343464424249,13.309270771244766,1.3954686928848499,20.074982963222965,2.1035522777685888e+21,671.4282090822167,120781.8501241407,volume-growth (steady state OUT OF SUPPORT)
0.8,10.0,0.005,0.002078509543367318,3.2388026309538096e+23,9.426400837399843e-23,30.530251832595805,2357.9932455965195,-2327.462993763924,0.987052443051052,2.0785095433673177,10.358574885453743,51.792874427268714,1.5991364812500476e-22,2.8463648552663254e+24,-7.788324512469865,nan,nan,nan,nan,nan,nan,51.792874427268714,1.6531653283563786e-17,7.322090414093718e-35,extinction
0.8,10.0,0.01,0.004154068068337296,3.2388026309538096e+23,9.426400837399843e-23,30.530251832595805,590.3361591378072,-559.8059073052113,0.9482832766382029,4.154068068337296,43.067069138449455,215.33534569224727,6.648609694034743e-22,1.4241934456178526e+24,-3.397283835719361,nan,nan,nan,nan,nan,nan,215.33534569224727,6.873241375470634e-17,1.265685201407146e-33,extinction
0.8,10.0,0.02,0.008284653061723664,3.2388026309538096e+23,9.426400837399843e-23,30.530251832595805,148.42188752312904,-117.89163569053323,0.7943008787848882,8.284653061723663,204.50305547810754,1022.5152773905378,3.1570780745272295e-21,7.141151803821579e+23,-1.2048740283129105,nan,nan,nan,nan,nan,nan,1022.5152773905378,3.2637439473850884e-16,2.853873176572358e-32,extinction
0.8,10.0,0.05,0.020314161161742474,3.2388026309538096e+23,9.426400837399843e-23,30.530251832595805,24.68589147101917,5.844360361576637,0.19142850159319258,20.314161161742476,nan,nan,nan,2.912350880979681e+23,0.10079396220509751,1.015800266028592e+21,0.0034879048148445924,4.460614594975345,85.08614740465842,8.92122918995069,20.074982963222965,1.015800266028592e+21,324.23104508166045,28165.126295317237,volume-growth (steady state OUT OF SUPPORT)
0.8,10.0,0.1,0.038122848105260086,3.2388026309538096e+23,9.426400837399843e-23,30.530251832595805,7.009320606432046,23.52093122616376,0.7704139276391916,38.12284810526009,nan,nan,nan,1.5518768427902662e+23,0.5208485914026669,5.249105463587867e+21,0.033824239906499305,0.45997187715047705,8.773955720207036,0.9199437543009541,20.074982963222965,5.249105463587867e+21,1675.4503883493207,752082.798519989,volume-growth (steady state OUT OF SUPPORT)
0.8,10.0,0.2,0.06271313410453205,3.2388026309538096e+23,9.426400837399843e-23,30.530251832595805,2.5901778902852644,27.94007394231054,0.9151602841506913,62.71313410453205,nan,nan,nan,9.433743983700615e+22,0.7087274200181062,7.142545903009859e+21,0.0757127383926315,0.20548984825114608,3.919715354505884,0.41097969650229216,20.074982963222965,7.142545903009859e+21,2279.8134634584103,1392519.029751326,volume-growth (steady state OUT OF SUPPORT)
0.8,20.0,0.005,0.002078509543367318,6.477605261907619e+23,9.426400837399843e-23,61.06050366519161,1178.9966227982598,-1117.9361191330681,0.9482097722042078,4.1570190867346355,43.131623178472935,215.6581158923647,3.329287710082762e-22,2.8463648552663254e+24,-3.3941622562349325,nan,nan,nan,nan,nan,nan,215.6581158923647,6.883543806254044e-17,1.2694823638068628e-33,extinction
0.8,20.0,0.01,0.004154068068337296,6.477605261907619e+23,9.426400837399843e-23,61.06050366519161,295.1680795689036,-234.10757590371196,0.7931331065528116,8.308136136674593,205.96684768494663,1029.8342384247333,1.5898379058088092e-21,1.4241934456178526e+24,-1.1986419178596806,nan,nan,nan,nan,nan,nan,1029.8342384247333,3.28710517758349e-16,2.894874305688492e-32,extinction
0.8,20.0,0.02,0.008284653061723664,6.477605261907619e+23,9.426400837399843e-23,61.06050366519161,74.21094376156452,-13.150440096372911,0.17720351513955296,16.569306123447326,3666.6757214727195,18333.3786073636,2.830271044019209e-20,7.141151803821579e+23,-0.10243701415645523,nan,nan,nan,nan,nan,nan,18333.3786073636,5.851790656624953e-15,9.174450737569414e-30,extinction
0.8,20.0,0.05,0.020314161161742474,6.477605261907619e+23,9.426400837399843e-23,61.06050366519161,12.342945735509584,48.71755792968203,0.7978571253982982,40.62832232348495,nan,nan,nan,2.912350880979681e+23,0.5503969811025488,1.1093787516511132e+22,0.03809220787565031,0.40843521524846643,7.790894772444802,0.8168704304969329,20.074982963222965,1.1093787516511132e+22,3541.001553834047,3359346.0659548426,volume-growth (steady state OUT OF SUPPORT)
